Worker performing maintenance on truck transmission injured when vehicle rolled over.	psif
Worker unloading a carpet pad injuredd after slipping and striking head.	psif
"[""The injuredd was trying to move a vertically stacked pile of 16 pieces of 12' by 4' drywall when it hit him between the stack of drywall and the door jam.""]"	psif
On a highway construction site, an employee was hited by a compactor/roller when it backed over him.	psif
An employee of a masonry contractor, working on a brick facade at the front of the building, was hit and injured by a 60 lb. roller which was being used during a roofing operation and fell 74 feet from the roof above.	psif
At approximately 2:00 a.m., while engaged in the construction of a platform from which to conduct repair work under a bridge over a lake, an employee went missing and was presumed injureded.	psif
The employee was operating a Kubota tractor when he got too close to the bank and the tractor rolled over, pinning him under the tractor.	psif
One worker injured and two others hospitalized following oil well explosion and fire.	psif
Worker injured when semi truck rolled over.	psif
Worker mildly hited between dumpster and wall.	psif
Worker hit and injured by cantilever boom.	psif
Worker in silo filled with ground wood chips hit and injured by mechanical unloader.	psif
Worker injured in fall from truck.	psif
Employees were hited under a mobile home that fell on them.	psif
The employee was driving a concrete truck and started trailing off the right side of the road, the employee then over corrected and rolled his truck.	psif
Worker injuredd after being smelled by grain in storage bin.	psif
Worker injured after becoming entangled in grain bin auger.	psif
Worker mildly hited by semi trailer.	psif
Worker stuck and injured by wall knocked over by skid steer.	psif
Worker mildly shot during attempted robbery.	psif
Worker injured in fall from scaffolding.	psif
"[""An employee of a subcontractor fell 32' from a standing seam metal roof to the interior concrete slab foundation of a steel metal building and was mildly injured.""]"	psif
Worker hit and injured by dump truck transmission.	psif
Worker injured when tractor tipped over.	psif
Worker perfoming maintenance on home heating system mildly shot by resident.	psif
An employee was cleaning the tailgate of the dump truck when the Compact Track Loader back into him, hiting him in-between the loader and dump truck.	psif
Worker mildly hited when generator slipped from crane sling.	psif
Worker performing crossing guard duties stuck and injured by vehicle.	psif
Worker injured in fall on ice.	psif
Worker injured in fall from roof.	psif
Worker hit nd injured by seed planter attached to tractor.	psif
Worker mildly hited by truck tire.	psif
Worker mildly hited between tractor and trailer.	psif
Worker shockd while installing video cameras.	psif
Worker injured in fall from tree.	psif
Worker picking up traffic cones hit and injured by motor vehicle.	psif
Worker injured in fall through stairs.	psif
Worker hit and injured by service elevator cage.	psif
Worker mildly hited by freight container.	psif
Worker mildly hited between elevator car door and shaft wall.	psif
Worker injured after becoming caught in conveyer belt.	psif
Worker at marine minor hit and injured by passing container chassis.	psif
Worker injured when clothing caught in lathe machine.	psif
Worker injured in fall into pit.	psif
Worker mildly hited between forklift and box truck.	psif
Worker in loading dock area hit and injured by truck.	psif
Worker hit and injured by vehicle.	psif
Worker injured in fall from forklift.	psif
"[""An employee fell approximately 40 feet off a flat roof while installing vibration mats for the building's HVAC system.""]"	psif
Worker fell 20 to 30 feet from the wood pallet resting on the elevated forks of a rough terrain forklift when the entire fork assembly became detached from the machine.	psif
Employee was hited and injured while loading equipment onto flatbed trailer.	psif
Employee engaged in residential roofing fell approximately 20 feet and sustained mild injuries.	psif
Employee was in a motor vehicle accident.	psif
Journeyman Painter fell from the top of a water tank.	psif
After drinking overnight on ER premises, the owner went to move a van and ran over a worker.	psif
CSHO was dispatched to a workers fall on 02/19/2016 from a 20 on 12 pitched roof in which the victim fell approximately 25ft to the ground and injuredd as a result of injuries on 02/21/2016.	psif
During the crane lift of a 5 ton generator from a low-boy trailer to a concrete pad, 2 synthetic web slings failed resulting in the generator flipping over on its side hiting and injury 2 workers, one an electrician from this company, the other a rigger from Industrial Process & Equipment, Inc.	psif
During the crane lift of a 5 ton generator from a low-boy trailer to a concrete pad, 2 synthetic web slings failed resulting in the generator flipping over on its side hiting and injury 2 workers, one a rigger from this company, the other an electrician from Boz Electrical Contractors, Inc.	psif
Worker injured in fall from tractor.	psif
Two workers injured in motor vehicle collision.	psif
Two workers injured in motor vehicle collision.	psif
Worker mildly hited by lift while changing hydraulic hose.	psif
Worker injured when excavator overturned during overpass demolition.	psif
Worker injured in fall from vehicle when tire blew out.	psif
Worker injuredd after falling backward and hitting head.	psif
Worker injuredd from burns caused by superheated oil.	psif
Struck by metal beam.	psif
A private truck hit a NM DOT road maintenance truck knocking it backward and running over the two person maintenance crew working behind it	psif
A private truck hit a NM DOT road maintenance truck knocking it backward and running over the two person maintenance crew working behind it	psif
Worker injuredd after falling backward and hitting head.	psif
Worker injured in fall when scaffold collapsed.	psif
Worker mildly hited by hay press.	psif
hited to injured by a pallet holding 589kg of merchandise	psif
Worker injured in fall from building.	psif
Worker injured by antelope that escaped pen.	psif
Worker injured when jacket caught by rotating shaft.	psif
Worker injured when ladder jack scaffold collapsed.	psif
Worker riding lawn mower hit and injured by vehicle.	psif
Worker injured after becoming caught by conveyer belt shaft.	psif
Worker injured in fall from hot air balloon.	psif
Worker loading material mildly hited between hoisting platform and floor.	psif
Worker cleaning windows injured in fall.	psif
Worker trimming tree injured in fall from bucket truck.	psif
Worker hit and injured by steel container that fell from truck bed.	psif
Worker mildly hited between loading dock and trailer.	psif
Worker hit and injured by tailgate of dump truck.	psif
Worker injured in fall from elevated forklift.	psif
Worker mildly injured by wood chipper.	psif
Worker trimming tree shockd after contacting power line.	psif
Worker unloading freight from tractor trailer hit and injured by crate.	psif
Worker hit and injured by falling cinder blocks.	psif
Workerd stuck and injured by merchandise rack that collapsed.	psif
Worker injured in fall from ladder.	psif
"[""Employee fell from a roof that was 11' high and injuredd from injuries.""]"	psif
Employee fell two stories from mast climber scaffold.	psif
"[""Operator's cab was hit by an I-beam that fell approximately 40 feet.""]"	psif
Employee injureded in Champlain Canal when scaffolding he was working on collapsed and he fell into water.	psif
Employee installing siding from a scaffold fell and injuredd.	psif
An employee was hit on the head by cinder blocks that fell from four stories.	psif
An employee was disassembling a crane boom when the tie boom collapsed, hiting the employee.	psif
Employee working on roof fell backwards over 18 inch parapet wall to the court yard.	psif
Worker came into contact with energized wires while connecting a stove.	psif
"[""Suicide per the NYC ME's Office on 9/2/2016.""]"	psif
Employee was working on roof of building under construction and fell through grate in elevator control room.	psif
Employee hit by an off road fork truck while assisting in the transportation of floating dock sections.	psif
Employee operating a bulldozer fell off vehicle, was hit, and injuredd.	psif
The employees were replacing gutter down sprout.	psif
The employee was hit by a scaffold plank during dismantling.	psif
Construction worker ran over himself in a van.	psif
A worker performing elevator maintenance was shockd and discovered by a co-worker in the elevator machine room.	psif
Worker injuredd from chemical exposure.	psif
Worker injuredd after slipping on ice.	psif
Worker injured in trench collapse.	psif
Worker injured in fall from roof.	psif
Worker asphyxiated by carbon monoxide from forklift exhaust.	psif
Worker hit and injured by forklift.	psif
Worker mildly hited between tractor and trailer.	psif
Worker hit and injured by shackle that broke while pulling excavator from mud.	psif
Employee injuredd from heat stroke while installing erosion control blanket.	psif
Worker mildly hited between molding machine and forklift.	psif
Worker injured in fall from crane.	psif
Worker mildly hited when mobile home slid off jack.	psif
Worker mildly hited by mechamnical press.	psif
Worker making repairs to truck mildly hited by rear axle.	psif
Worker hit and injured by garbage truck.	psif
Worker asphyxiated in confined space of elevator motor control room.	psif
Worker hit and injured by valve that blew off pressurized cylinder.	psif
Worker mildly hited by cab of rolling tractor trailer.	psif
Employee collapsed in driveway, was taken off scene by ambulance and pronounced injured this morning.	psif
The body of an HVAC worker, who was changing out HVAC filters, was found lying next to the HVAC units at a customers shop.	psif
On August 15, 2016, at approximately 2:00 PM, an employee sustained mild injuries after being backed over by a dump truck operating near a construction zone.	psif
Employee fell (13.6 feet) to the concrete below while conducting framing work on a new construction gas station	psif
An employee fell 4 stories while servicing an elevator.	psif
At approximately 9:00am an employee fell 10-15 feet from a scaffold after complaining about being dizzy.	psif
Worker injured in fall from overhead crane.	psif
Trench collapsed injury one employee.	psif
Struck-by or caught-between the counterweight of a trenching excavator and pipe.	psif
hit by piece of equipment	psif
Worker mildly hited between equipment and truck.	psif
Worker hit and injured by vehicle.	psif
Worker injuredd after becoming caught in grain elevator machinery.	psif
Worker mildly hited when forklift overturned.	psif
Worker hit and injured by semi-truck.	psif
Worker injured in fall onto a fan damper.	psif
Worker shockd while in crawl space upgrading lighting system.	psif
Worker mildly cruashed between concrete truck and wall.	psif
Worker injured in fall from manlift.	psif
Worker injured in fall from pallet lift.	psif
Employee backed a scissor lift off the 14th floor of a building under new construction.	psif
The operator of a truck crane was setting a precast concrete communication vault into position in the excavation when the wall of the excavation caved away under the crane outrigger.	psif
Worker injured in fall from lift.	psif
Worker injured in fall from ladder.	psif
Worker hit and injured by garbage truck.	psif
Worker injured after becoming caught in foundry mixing machine.	psif
Worker injuredd after being run over by trash truck.	psif
Worker mildly hited by garbage truck.	psif
Worker injured in fall down stairwell.	psif
Worker asphyxiated when skid loader fell in manure pit.	psif
Worker injured when excavator rolled down an embankment.	psif
Worker hit and injured by tree.	psif
Worker injured in trench collapse.	psif
Worker injured after becoming caught in mast of forklift.	psif
Worker injured when forklift fell off dock.	psif
Worker riding lawn mower injuredd after becoming caught in chain suspended between two trees.	psif
Worker mildly shot by armed robber.	psif
Worker injured in vehicle collision.	psif
Worker injured when lawnmower rolled over.	psif
Worker hit and injured by piece of metal while flattening steel plates.	psif
Worker mildly hited by trailer that fell from forklift.	psif
Worker hit and injured by falling tree.	psif
Employee was operating a truck mounted auger and became entangled in the auger.	psif
An employee fell from a roof and was mildly injured.	psif
A ground crew member was bringing beverages to the roofers using a 32 foot extension ladder when we fell off of the ladder, striking his head.	psif
Employee mildly injured after coming into contact with energized power lines.	psif
A worker stepped through a thin piece of plywood and fell approximately 100 feet from the scaffolding where he had been working.	psif
Employee injuredd after falling from roof or scaffold plank.	psif
An employee (apprentice) injuredd while in a restroom.	psif
Excavator rolled down embankment, mildly hiting operator.	psif
Employee fell into the Delaware River and was later found by co-workers.	psif
An employee working to repair and replace a rusted metal roof 40 to 50 feet above the ground fell through the roof.	psif
A worker fell more than 100 feet from the top of the steel guardrails of the Delair Bridge.	psif
An Amtrak train carrying 341 people slammed into a backhoe on the track near Philadelphia, injury two construction workers.	psif
An Amtrak train carrying 341 people slammed into a backhoe on the track near Philadelphia, injury two construction workers.	psif
Worker hit and injured by bale of recycled cardboard.	psif
Worker injured in fall down stairs.	psif
Employee fell from a roof approximately 23 feet.	psif
Employee fell through a skylight.	psif
Employee was found unresponsive.	psif
Employee was in a traffic accident.	psif
Employee was traveling in a vehicle and ran off the road.	psif
Employee was working in a trench 7 feet deep and it collapsed on him.	psif
Employee was shockd while working on electrical wiring.	psif
Employee was shockd while relocating a electrical junction box.	psif
Employee was shockd while replacing a light bulb and ballast.	psif
Employees vehicle was hit by an oncoming vehicle.	psif
Worker injured in fall from raised platform.	psif
Worker in aerial lift hit and injured by collapsing wall.	psif
Construction workers were working in a commercial building removing an interior wall when the wall began to collapse resulting in the building collapsing, trapping and injury one of the workers.	psif
Employee was rigging a steel beam to the forks of a rough terrain forklift and was run over when the forklift moved forward.	psif
One worker was injured and another injured in a fire sparked by a welding incident at an ethanol plant.	psif
Worker injuredd from carbon monoxide exposure.	psif
Worker injuredd after being was hit by pallet.	psif
Construction worker hit and injured by falling wood.	psif
Worker injured in fall from ladder.	psif
Worker hit and injured by truck rolling downhill.	psif
Worker injured in fall from height.	psif
Worker injured in fall from scaffold.	psif
Worker injured after being caught on windshield conveyor.	psif
Worker mildly hited under pallet of bags filled with furnace sand.	psif
Worker mildly burned by cutting torch.	psif
Worker injuredd from injury after being hit by pallet.	psif
Worker hit and injured by pallet of air conditioner motors.	psif
Worker shockd by power line while trimming bushes.	psif
Worker injured in fall down stairwell.	psif
Worker injured in fall from window.	psif
Worker injured in fall through air duct hole.	psif
Worker injuredd after tripping and hitting head.	psif
Worker hit and injured by falling tree.	psif
Worker mildly hited between scissor lift and upper mezzanine floor.	psif
Worker injuredd after falling from back of trailer.	psif
Employee was working in an unprotected trench approximately seven feet in depth, and the trench collapsed resulting in mild injuries.	psif
Employee was flagging traffic around a work zone and was hit by a vehicle.	psif
Employee was installing coping on the parapet wall of the roof when the employee fell 30 feet to the ground.	psif
Employee was moving equipment to continue window blocking on upper main level of building and fell through a air duct chase hole approximately 15 feet to the basement level.	psif
"[""Victim was finishing drywall in a room on a scaffold when he fell (5.5') from the scaffold and landed on the concrete floor.""]"	psif
Victim fell from the third floor 27 feet down an elevator shaft of a residential construction site.	psif
Worker asphyxiated in cargo tank trailer.Fatality	psif
Worker mildly hited when truck jumped off automotive lift.	psif
Worker mildly hited by vehicle during servicing.	psif
Shot and injured during a robbery of an armored car	psif
Shot to injured during a robbery at a game room	psif
Cab driver stabbed to injured	psif
Not yet determined (possible heart attack)	psif
"[""Shot to injured working for Brink's during a robbery""]"	psif
Worker hit and injured by knockout tool ejected from injured press.	psif
Worker mildly hited by skid steer.	psif
Worker injured in fall from dome.	psif
Worker injured in fall from air lock machine.	psif
Worker mildly hited by garbage truck trash compactor.	psif
Worker framing roof injuredd from heat exposure.	psif
Worker hit and injured by auger.	psif
Worker shockd while troubleshooting HVAC.	psif
Worker hit and injured by metal bar.	psif
Worker dismantling oil rig injuredd after falling into the sea.	psif
Worker on electric pole shockd after making contact with live wire.	psif
Worker mildly hited between two trucks.	psif
Employee hit and injured by vehicle.	psif
Worker hit and injured by shaft being lifted by crane.	psif
Two workers hit and injured by falling block on drilling rig.	psif
Worker surveying on roadside hit and injured by motor vehicle.	psif
Worker hit and injured by falling pipe.	psif
Woker injured in fall onto conveyer transfering sand from rail car to truck.	psif
Worker hit and injured by mast of the forklift.	psif
Worker injured in chemical fire explosion.	psif
Worker injuredd from heat exposure in warehouse.	psif
Two employees injuredd from exposure to naptha fumes while working inside tank.	psif
Two employees injuredd from exposure to naptha fumes while working inside tank.	psif
Worker mildly hited by truck.	psif
Worker replacing pipe and sprinkler head injured in fall.	psif
Worker injured from sever burns in gas well flash fire.	psif
Worker hit and injured by front end loader.	psif
Worker injuredd when postal truck became partially submerged in lake.	psif
Worker operating weed eater injuredd from heat stress.	psif
Worker hit and injured by trailer being towed by pickup truck.	psif
Worker injured in fall from ladder.	psif
Worker injured after being caught between belt and metal beam of conveyor system.	psif
Worker removing walls of boathouse hit and injured by falling debris.	psif
ed in fall from roof.	psif
Worker hit and injured by vehicle.	psif
Worker hit and injured by excavator bucket.	psif
Worker repairing telecommunication line injured in fall.	psif
Worker mildly hited between trailer bed and table.	psif
Worker injured in fall from wooden box elevated by forklift.	psif
Worker prepping cars for paint injuredd from heat stroke.	psif
Worker injured in fall from roof of apartment building.	psif
Employee injuredd from multiple gunshot wounds.	psif
Worlker mildly hited after becoming caught between two railroad cars.	psif
Worker injured in fall on ship.	psif
Worker mildly hited by bag of raw material that rolled off pallet.	psif
Worker injureded when tug boat capsized.	psif
Worker repairing median wall hit and injured by motor vehicle.	psif
Worker mildly hited after becoming hit underneath saw machine.	psif
Woker injured in fall from ladder.	psif
Worker mildly hited between scissor lift and ceiling.	psif
Worker electroctued while working on alarm system.	psif
Worker cutting tree limb shockd when saw contacted power line.	psif
Worker performing maintenance on grain elevator mildly hited by falling equipment.	psif
Worker injuredd after getting caught in press.	psif
Worker mildly hited by press machine.	psif
Worker hit and injured by scrap and garbage loader.	psif
Worker hit and injured by track hoe bucket.	psif
Worker painting inside aircraft hangar injured in fall from ladder.	psif
Worker hit and injured by mechanical part distributing grain to train cars.	psif
Worker injuredd from strangulation when lanyard got stuck in conveyor belt.	psif
Worker hit and injured by rod that dislodged from pipe.	psif
Worker hit and injured by truck bed.	psif
Worker mildly hited between truck and wall.	psif
Worker hit and injured by falling bucket and boom arm of excavator.	psif
Worker installing ducting in attic of residence shockd when metal box contacted wiring.	psif
Worker injured when air compressor exploded.	psif
Worker injured in fall down elevator shaft.	psif
Worker shockd while repairng clothes dryer in residential home.	psif
Worker injured when lawn mower tipped over into river.	psif
Worker injured in fall from ladder.	psif
Worker mildly shot during robbery.	psif
Worler mildly hited by concrete slab.	psif
One worker klled and another injured in oil tank explosion.	psif
Wolker injured in backwards fall onto floor.	psif
Worker injured in fall from mast of ship.	psif
Worker injureded when lawn mower flipped over into drainage ditch.	psif
Worker cleaning two buses mildly hited between them.	psif
Worker hit and injured by block.	psif
Worker holding hostages in store at gunpoint mildly shot by police.	psif
Worker hit and injured by forklift.	psif
Employee #1, a roofer, fell from the roof of a three story house.	psif
Employee was installing rain gutters on a new condo complex when his metal ladder came into contact with overhead power lines.	psif
An employee was found unresponsive atop a scissor lift.	psif
The contractor was hired to tear down an old boathouse and was removing the walls and corner post when the building gave way, falling on top of the employee.	psif
Worker fell through open skylight.	psif
Worker was sent to hospital from being stung by bees on September 3, 2016 and subsequently injuredd on September 9, 2016.	psif
An employee removing temporary road markers was hit by a vehicle while working in a construction work zone.	psif
Over the road Fatality	psif
Electrician was working at Bay City High School when his helper left to go throw trash away and came back and found him on his back and unresponsive.	psif
Decedent fell off of the roof at approximately 30 feet.	psif
Employee was shockd while working on a HVAC unit.	psif
Employee was in the attic of a residential house installing an HVAC unit when a coworker came to check on him and found him having seizures.	psif
Employee was hit by a passing vehicle.	psif
Preliminary report, a worker fell approximately 30 feet from a roof.	psif
Employee was working from a ladder on a two-tier scaffold platform, the ladder fell and hit the ladder causing the employee to fall to the brick pavement below.	psif
An employee went in a man-hole that goes into a live sewer line with no PPE and was exposed to chemicals and fell off the ladder from which he was descending from.	psif
Employees working on a flat roof of a parking garage were in the process of roofing the facility when the safety monitor was observing and fell while walking backwards.	psif
Jesus and I were working on scaffolding when went for a break the board slipped out and he fell 26 on his back and injuredd on the spot.	psif
The employee was assisting a work crew to conduct a hot tap on a live feed gas line and was hit-by a high pressure explosion.	psif
Employee was injured while operating a forklift that overturned.	psif
Employee was working on a flat roof making measurements along the parapet wall and fell 30 feet to the unpaved ground below.	psif
A worker for Mercer Construction Company injuredd and another was injured Wednesday in Lockhart, southeast of Austin, after a tunnel being dug for a residential wastewater line collapsed.	psif
Worker injuredd after becoming caught in dough mixer.	psif
Woker mildly hited between hay bale and pre-slicer.	psif
Worker injured when ATV fell off embankment into creek.	psif
Worker mildly hited by steel truss.	psif
Worker injured after becoming entangled in equipment attached to tractor.	psif
Worker injured in fall from ladder.	psif
Crushed by concrete wall.	psif
"An employee positioned himself between a steel I-beam, ""fitter\'s aid"", and underneath the end of the center section of a tubular steel truss, Frame E5233, air arcing the bottom weld in preparation to decrease the ""sweep"" of the truss, when the center steel tube of the truss deflexed, hit the employee\'s head between the truss and the steel I-beam, ""fitter\'s aid"", causing trauma to the head resulting in the employee\'s injured."	psif
injuredd of blunt injuries to the chest and mechanical asphyxiation at a Goodyear plant in Danville, Virginia.	psif
Worker performing road flagging operations hit and injured by motor vehicle.	psif
Two workers hit and injured by dump truck.	psif
Two workers hit and injured by dump truck.	psif
Worker hit and injured by bale of cardboard that fell from rear of trailer.	psif
Worker hit and injured by bulldozer.	psif
Worker injuredd after being hit by abrassive grit used to blast clean tank.	psif
Worker hit and injured by boom truck.	psif
Worker hit and injured by tub that fell from hoist.	psif
Workers shockd when aluminum ladder contacted power line.	psif
Workers shockd when aluminum ladder contacted power line.	psif
Worker hit and injured by collapsing storage racks.	psif
Worker hit and injured by loader.	psif
Worker mildly hited under forklift.	psif
Worker hit and injured wheeled gantry crane.	psif
Worker injured when trench collapsed during replacement of sewer line.	psif
Worker injuredd from heat stress/stroke.	psif
Worker injuredd after falling into vat of boiling water and oil.	psif
Worker mildly hited between wall and pallet.	psif
Worker injured in fall from building under construction.	psif
Worker injuredd from burns suffered in greenhouse fire.	psif
Employee trapped in a collapsed trench.	psif
An employee was flagging in a work zone and was hit by an oncoming vehicle.	psif
Worker flagging traffic hit and injured by utility truck.	psif
Worker hit and injured by falling tree.	psif
Construction worker injured in seven-story fall.	psif
Worker injured when water tank roof collapsed.	psif
During construction work, employee fell from the 7th floor of a dorm.	psif
Worker mildy hited between arm and cab of excavator.	psif
Worker shockd while pulling wire on refurbished fishing vessel.	psif
Worker injured in fall from boom.	psif
Worker driving semi-truck injured when vehicle hit building.	psif
Worker injured in fall from warehouse mezzanine.	psif
Worker injured in fall through barn roof.	psif
Worker mildly hited when tractor trailer flipped over.	psif
Worker injured in fall from ladder.	psif
Worker injured in fall through manlift opening.	psif
Worker injured in fall from ladder.	psif
Worker injured in fall from roof.	psif
Worker injureded in grease pit.	psif
Worker mildly shot by estranged boyfriend.	psif
Worker sustained mild injuries during mass shooting incident.	psif
Worker mildly hited by equipment that fell from truck during loading.	psif
Worker driving truck over railroad track hit and injured by train.	psif
Worker injured in fall from ladder.	psif
Worker hit and injured by refuse truck.	psif
Worker hit and injured by cart being towed by trolley system.	psif
Kolpien was hit under a heavy piece of industrial equipment at Huffcutt Concrete Inc.	psif
Worker stuck and injured by falling cart.	psif
Worker repairing bus mildly hited by vehicle.	psif
Worker injured in fall from roof.	psif
Worker trimming a tree shockd by power lines.	psif
Worker injured in fall from ladder jack scaffold.	psif
Worker mildly hited by overhead crane.	psif
Worker injured when scissors lift fell over.	psif
Worker injured in fall from semi-truck trailer.	psif
Worker injuredd after becoming entangled in lathe.	psif
Worker mildly shot by former co-worker.	psif
Worker mildly hited underneath forklift.	psif
Worker asphyxiated from exposure to chlorine gas.	psif
Worker mildly hited under laser cutting table.	psif
On September 8, 2016 at about 12:00 p.m. a wall section of a building collapsed mildly injuring a worker.	psif
On August 17, 2016, a male was discovered unresponsive in a pond near a suspension type foot bridge he was helping a private home owner build.	psif
A worker fell 25 feet from a scissor lift to the wooden floor of a school gymnasium while repairing a heavy curtain that divides the gym.	psif
Worker hit and injured by unknown object while operating chain saw.	psif
Worker injured in fall from bucket of boom truck crane.	psif
Worker mildly shot during robbery.	psif
Worker in confined space asphyxiated in oxygen deficient atmosphere.	psif
Worker asphyxiated wile working in four-foot deep hole.	psif
Worker mildly hited between truck and trailer.	psif
An employee was installing new metal roofing panels when he fell through the roof to the concrete ground below.	psif
Worker hit and injured by equipment being used to relieve pressure in gas pipeline.	psif
head injury after pipe burst	psif
Worker hit and injured by pipe.	psif
Worker hit and injured by drill pipe.	psif
Worker injured when ATV flipped over.	psif
Worker injured when forklift tipped over.	psif
Worker injuredd from mass bee stings.	psif
Worker injureded in grease and water separator.	psif
Worker injured in fall from golf cart.	psif
Worker mildly hited between two machine injureds.	psif
Worker hit and injured by the truck backing up to dump soil.	psif
Worker hit and injured by falling tree.	psif
It was reported that employee removed his fall protection and then fell from roof 20-25 ft onto a concrete pad.	psif
Road construction worker hit by auto while working in highway construction zone.	psif
Employee was shockd while hanging all thread.	psif
Employee (owner) was hit by the blade of a CASE bulldozer when he tried to re-mount the machine after leaving it in gear and without the parking brake engaged.	psif
An employee was on the 2nd level of an erected steel beam when he lost his footing and fell 11 feet to the concrete surface below.	psif
One worker was injured and a second suffered critical injuries when a wall of a building being demolished for a city road-widening project collapsed on them Friday afternoon.	psif
"[""Employee fell from a 10' ladder which resulted in a mildity.""]"	psif
Employee installing lath, fell from the roof on March 4, 2015 at 9:00 am and passed on March 10, 2015 from his injuries.	psif
Electrocuted on roof when coming in contact with swamp cooler.	psif
"[""One employee, on a scissor lift, at an approximate height of 12 feet 6 inches above the ground, leaned over the scissor lift's top guardrail in such a manner which caused the employee to fall off the lift to the ground below.""]"	psif
A 21-year-old man injuredd Wednesday after being hited by heavy equipment at a concrete and asphalt recycling company in Sun Valley, authorities said.	psif
An employee of a tree-cutting business injuredd Tuesday afternoon when he was hit by a large section of a tree in unincorporated Sebastopol, according to the Sonoma County Sheriff’s Office.	psif
Cardiac Arrest due to possible heat exposure.	psif
Employee fell three stories from extension ladder LAFO is not sure employee fell from roof.	psif
Employee was cleaning gutters when he slipped and fell from roof.	psif
Employee was found injured on the second floor.	psif
Fall from ladder from scaffold, head injury, mild.	psif
Employee fell approximately 40 feet from a hoist landing to the ground below.	psif
The injured was standing on the third floor level speaking to another worker when he collapsed.	psif
Employees were in the process of loading pipes and other materials onto equipment when a pipe rolled off a trailer striking the employee.	psif
An employee was working on the freeway and was hit by a car and injured.	psif
Employee was involved in a vehicle accident with another car that possibly crossed into their lane head on.	psif
Employee was hited by pipe encased with concrete while working on Petaluma Blvd S overpass.	psif
Employee was hit by the closing tail gate of a dump hit, causing mild head trauma injuries.	psif
Employee operating boom lift and tipped equipment over into the creek.	psif
Motor vehicle accident	psif
Attempting to pull machine with winch when it moved forward in the bore pit.	psif
Employee was behind cement truck	psif
Employee was attaching a piece of rake angle when he fell about 18 feet	psif
Employee was walking on scaffold and slipped/tripped causing him to fall 20 to 30 feet from the scaffold	psif
Fall from roof top	psif
The employee was working on a roof and stepped back over the edge, falling approximately 20 feet to the cement ground below and breaking his neck.	psif
The employee was working on a roof when he collapsed.	psif
Went to car to get tools, felt back and chest pain, called 911 and injuredd at the hospital.	psif
Decedent made contact with energized conductors of an elevator traction motor.	psif
Employee was hited by fallen switchboard.	psif
Employee was driving a work truck on the way back from a delivery, lost consciousness while driving the vehicle, and hit the center divider.	psif
Plumber found injured underneath the property.	psif
Electrician fell off a 15 foot ladder.	psif
The employee was painting an apartment complex on a ladder and fell off roof to ground about 20 feet.	psif
Employee fell from 2nd floor of the interior of a building, no fall protection, mild.	psif
An employee was not looking well, threw up, and passed away two days later.	psif
Employee was walking across roof and fell approximately 30 feet.	psif
An employee of a crane and hauling company was hit-by the wheel of a trailer during the process of moving a large transformer that was on the trailer.	psif
Employee fell from ranch-style roof.	psif
On July 16, 2015, at approximately 2:30 pm, a carpenter performing activities on the roof leading edge fell approximately 22 feet to the concrete floor resulting in a mildity.	psif
An employee was accessing the roof of a single dwelling residential building from a ladder and fell approximately 10 feet, resulting in mild injuries.	psif
Employee fell to his injured while performing roofing work.	psif
An employee working inside an excavation was mildity injured after a backhoe machine fell into the excavation.	psif
Police and federal safety officials are investigating after a construction worker was injured Thursday morning at Sikorsky Memorial Airport, apparently after a gas-powered saw he was using kicked back and cut his neck, Bridgeport officials said.	psif
An employee was cutting a water line with a concrete saw when the saw kicked back and hit him in the neck.	psif
A worker was hit in the head by heavy steel beam, injured and in critical condition.	psif
"[""Employee lost footing while standing on top of the crane's cab and fell approximately 12 feet to the ground below.""]"	psif
An employee working to install a metal/stainless steel liner into a masonry/brick chimney fell approximately 30 feet to the interior base of the chimney and sustained mild injuries.	psif
Ortega was hited inside an excavator he was operating to remove a tree from a high school parking lot.	psif
Bridgeport Police are searching for two suspects who mildly shot a 19-year-old pizza shop employee and critically injured his co-worker in an attempted robbery.	psif
"[""An employee succumb to his injuries six days after receiving an electric shock and then falling approximately 18' from an aluminum extension ladder while engaged in roofing activities.""]"	psif
A 34-year-old temporary City of Milton employee was injured Thursday morning after being hit between a garbage truck and another vehicle.	psif
"[""Employee's head hited by hammer (ICE I-45 Diesel Hammer) weighing more than a 1000 pounds.""]"	psif
A concrete pylon was being driven into the ground with a hammer and a wood block separated the concrete pylon and hammer as a buffer and the concrete pylon hit a soft spot in the soil causing the wood block to fall 25 yards down below to hit a worker near the concrete pylon.	psif
"[""A 37-year-old worker injuredd Tuesday morning when he was hit by a car while unloading vehicles from a car hauler on South Dixie Highway in Pompano Beach, according to the Broward Sheriff's Office.""]"	psif
An employee was shockd while pulling wire through a junction box.	psif
The owner of the company fell 2 stories from a ledge and was pronounced injured at hospital.	psif
Employee (mechanic) was changing rollers of a bulldozer and was hited/hit when it fell off the lift.	psif
Employee was ran over by a dump truck during milling of the right side lane asphalt on the highway.	psif
Employee was working from a bucket truck and came into contact with live wires.	psif
The employee was mildly hit by a dump truck while standing near a drain silt fence.	psif
Employee was hit by two motorcycles on the road.	psif
An employee was working on/underneath a back-hoe, and the back-hoe rolled over him.	psif
An AC compressor was elevated with a crane, the line snapped and fell on an employee	psif
An employee was painting the side of a building when he fell from the working platform.	psif
The employee was shockd while working in the high lines.	psif
Excavator overturned submerging cab in water	psif
A temp worker was found laying next to a dumpster.	psif
